Date,Latitude,Longitude,Temperature_C
24-07-2025,20.5,80.5,28.055878
24-07-2025,20.5,81.5,28.430391
24-07-2025,20.5,82.5,30.30237
24-07-2025,20.5,83.5,31.357351
24-07-2025,20.5,84.5,31.502466
24-07-2025,21.5,80.5,28.417282
24-07-2025,21.5,81.5,30.512518
24-07-2025,21.5,82.5,31.291664
24-07-2025,21.5,83.5,31.7255
24-07-2025,21.5,84.5,31.882315
24-07-2025,22.5,80.5,29.201035
24-07-2025,22.5,81.5,30.924335
24-07-2025,22.5,82.5,31.717518
24-07-2025,22.5,83.5,31.98206
24-07-2025,22.5,84.5,32.58791
24-07-2025,23.5,80.5,30.14512
24-07-2025,23.5,81.5,31.052011
24-07-2025,23.5,82.5,32.39913
24-07-2025,23.5,83.5,32.251026
24-07-2025,23.5,84.5,33.790768
24-07-2025,24.5,80.5,32.28093
24-07-2025,24.5,81.5,33.655582
24-07-2025,24.5,82.5,34.500637
24-07-2025,24.5,83.5,35.009327
24-07-2025,24.5,84.5,35.36477
25-07-2025,17.5,80.5,27.697224
25-07-2025,17.5,81.5,27.351768
25-07-2025,17.5,82.5,27.470047
25-07-2025,17.5,83.5,27.745724
25-07-2025,17.5,84.5,
25-07-2025,18.5,80.5,26.51682
25-07-2025,18.5,81.5,27.01003
25-07-2025,18.5,82.5,27.011866
25-07-2025,18.5,83.5,27.84225
25-07-2025,18.5,84.5,29.051746
25-07-2025,19.5,80.5,27.188896
25-07-2025,19.5,81.5,26.37997
25-07-2025,19.5,82.5,27.65935
25-07-2025,19.5,83.5,29.093987
25-07-2025,19.5,84.5,29.201654
25-07-2025,20.5,80.5,27.625778
25-07-2025,20.5,81.5,27.409351
25-07-2025,20.5,82.5,28.63004
25-07-2025,20.5,83.5,29.317907
25-07-2025,20.5,84.5,29.1916
25-07-2025,21.5,80.5,27.893957
25-07-2025,21.5,81.5,28.57188
25-07-2025,21.5,82.5,29.084183
25-07-2025,21.5,83.5,29.38426
25-07-2025,21.5,84.5,29.44089
25-07-2025,22.5,80.5,27.920153
25-07-2025,22.5,81.5,28.71892
25-07-2025,22.5,82.5,29.00129
25-07-2025,22.5,83.5,28.802647
25-07-2025,22.5,84.5,29.445877
25-07-2025,23.5,80.5,29.204784
25-07-2025,23.5,81.5,29.61912
25-07-2025,23.5,82.5,30.330713
25-07-2025,23.5,83.5,29.675417
25-07-2025,23.5,84.5,30.461714
25-07-2025,24.5,80.5,31.681257
25-07-2025,24.5,81.5,32.448463
25-07-2025,24.5,82.5,31.647861
25-07-2025,24.5,83.5,31.970516
25-07-2025,24.5,84.5,31.960754
26-07-2025,17.5,80.5,27.547512
26-07-2025,17.5,81.5,27.99985
26-07-2025,17.5,82.5,27.859755
26-07-2025,17.5,83.5,27.905472
26-07-2025,17.5,84.5,
26-07-2025,18.5,80.5,26.221622
26-07-2025,18.5,81.5,27.186203
26-07-2025,18.5,82.5,26.924726
26-07-2025,18.5,83.5,27.967316
26-07-2025,18.5,84.5,29.574266
26-07-2025,19.5,80.5,26.494976
26-07-2025,19.5,81.5,26.316038
26-07-2025,19.5,82.5,26.732897
26-07-2025,19.5,83.5,28.683666
26-07-2025,19.5,84.5,29.409904
26-07-2025,20.5,80.5,27.500088
26-07-2025,20.5,81.5,26.449387
26-07-2025,20.5,82.5,27.978676
26-07-2025,20.5,83.5,28.878933
26-07-2025,20.5,84.5,29.491564
26-07-2025,21.5,80.5,27.72244
26-07-2025,21.5,81.5,28.25086
26-07-2025,21.5,82.5,28.344044
26-07-2025,21.5,83.5,28.636969
26-07-2025,21.5,84.5,29.541948
26-07-2025,22.5,80.5,27.80658
26-07-2025,22.5,81.5,28.090332
26-07-2025,22.5,82.5,28.178255
26-07-2025,22.5,83.5,28.421358
26-07-2025,22.5,84.5,29.48343
26-07-2025,23.5,80.5,28.390917
26-07-2025,23.5,81.5,27.88174
26-07-2025,23.5,82.5,28.61442
26-07-2025,23.5,83.5,28.411581
26-07-2025,23.5,84.5,30.321598
26-07-2025,24.5,80.5,30.021431
26-07-2025,24.5,81.5,30.347647
26-07-2025,24.5,82.5,30.250805
26-07-2025,24.5,83.5,30.898535
26-07-2025,24.5,84.5,32.25789
27-07-2025,17.5,80.5,31.850674
27-07-2025,17.5,81.5,31.86021
27-07-2025,17.5,82.5,31.361172
27-07-2025,17.5,83.5,31.154665
27-07-2025,17.5,84.5,
27-07-2025,18.5,80.5,30.60754
27-07-2025,18.5,81.5,30.963985
27-07-2025,18.5,82.5,30.65983
27-07-2025,18.5,83.5,30.794643
27-07-2025,18.5,84.5,32.08264
27-07-2025,19.5,80.5,29.465744
27-07-2025,19.5,81.5,29.752218
27-07-2025,19.5,82.5,29.621504
27-07-2025,19.5,83.5,31.14184
27-07-2025,19.5,84.5,31.604584
27-07-2025,20.5,80.5,29.699886
27-07-2025,20.5,81.5,27.892536
27-07-2025,20.5,82.5,29.837164
27-07-2025,20.5,83.5,30.570599
27-07-2025,20.5,84.5,31.435299
27-07-2025,21.5,80.5,28.82808
27-07-2025,21.5,81.5,28.670595
27-07-2025,21.5,82.5,29.121107
27-07-2025,21.5,83.5,29.855417
27-07-2025,21.5,84.5,30.700527
27-07-2025,22.5,80.5,28.160141
27-07-2025,22.5,81.5,28.463623
27-07-2025,22.5,82.5,28.908613
27-07-2025,22.5,83.5,28.966549
27-07-2025,22.5,84.5,29.460629
27-07-2025,23.5,80.5,28.998484
27-07-2025,23.5,81.5,28.922253
27-07-2025,23.5,82.5,29.582747
27-07-2025,23.5,83.5,29.46312
27-07-2025,23.5,84.5,30.838808
27-07-2025,24.5,80.5,30.779377
27-07-2025,24.5,81.5,31.196072
27-07-2025,24.5,82.5,31.771866
27-07-2025,24.5,83.5,32.08537
27-07-2025,24.5,84.5,32.825565
28-07-2025,17.5,80.5,31.974836
28-07-2025,17.5,81.5,32.28489
28-07-2025,17.5,82.5,31.769077
28-07-2025,17.5,83.5,31.64896
28-07-2025,17.5,84.5,
28-07-2025,18.5,80.5,30.93131
28-07-2025,18.5,81.5,31.262403
28-07-2025,18.5,82.5,31.353
28-07-2025,18.5,83.5,31.359646
28-07-2025,18.5,84.5,32.410576
28-07-2025,19.5,80.5,29.455
28-07-2025,19.5,81.5,30.52592
28-07-2025,19.5,82.5,30.724554
28-07-2025,19.5,83.5,31.92146
28-07-2025,19.5,84.5,32.13
28-07-2025,20.5,80.5,28.983404
28-07-2025,20.5,81.5,28.29451
28-07-2025,20.5,82.5,31.20089
28-07-2025,20.5,83.5,31.404348
28-07-2025,20.5,84.5,31.891724
28-07-2025,21.5,80.5,27.675346
28-07-2025,21.5,81.5,28.711542
28-07-2025,21.5,82.5,29.530556
28-07-2025,21.5,83.5,30.581316
28-07-2025,21.5,84.5,31.003433
28-07-2025,22.5,80.5,26.996141
28-07-2025,22.5,81.5,28.370462
28-07-2025,22.5,82.5,28.907436
28-07-2025,22.5,83.5,29.25802
28-07-2025,22.5,84.5,29.778074
28-07-2025,23.5,80.5,27.999144
28-07-2025,23.5,81.5,28.234858
28-07-2025,23.5,82.5,29.238274
28-07-2025,23.5,83.5,29.444746
28-07-2025,23.5,84.5,30.150526
28-07-2025,24.5,80.5,29.425472
28-07-2025,24.5,81.5,30.243416
28-07-2025,24.5,82.5,30.227732
28-07-2025,24.5,83.5,30.514538
28-07-2025,24.5,84.5,31.151678
29-07-2025,17.5,80.5,31.082996
29-07-2025,17.5,81.5,30.978909
29-07-2025,17.5,82.5,30.264524
29-07-2025,17.5,83.5,29.32023
29-07-2025,17.5,84.5,
29-07-2025,18.5,80.5,29.652542
29-07-2025,18.5,81.5,29.271002
29-07-2025,18.5,82.5,28.909977
29-07-2025,18.5,83.5,28.587988
29-07-2025,18.5,84.5,29.513617
29-07-2025,19.5,80.5,26.656012
29-07-2025,19.5,81.5,27.707327
29-07-2025,19.5,82.5,26.823956
29-07-2025,19.5,83.5,28.438925
29-07-2025,19.5,84.5,28.62012
29-07-2025,20.5,80.5,26.503515
29-07-2025,20.5,81.5,24.302881
29-07-2025,20.5,82.5,26.96747
29-07-2025,20.5,83.5,27.370481
29-07-2025,20.5,84.5,28.360495
29-07-2025,21.5,80.5,26.497736
29-07-2025,21.5,81.5,25.911339
29-07-2025,21.5,82.5,26.499842
29-07-2025,21.5,83.5,27.047056
29-07-2025,21.5,84.5,28.373703
29-07-2025,22.5,80.5,27.34432
29-07-2025,22.5,81.5,26.426311
29-07-2025,22.5,82.5,27.088575
29-07-2025,22.5,83.5,27.16694
29-07-2025,22.5,84.5,28.067526
29-07-2025,23.5,80.5,29.087275
29-07-2025,23.5,81.5,29.29025
29-07-2025,23.5,82.5,28.875793
29-07-2025,23.5,83.5,28.714869
29-07-2025,23.5,84.5,29.894115
29-07-2025,24.5,80.5,31.043762
29-07-2025,24.5,81.5,31.644104
29-07-2025,24.5,82.5,31.758406
29-07-2025,24.5,83.5,31.630884
29-07-2025,24.5,84.5,31.861166
30-07-2025,17.5,80.5,30.889431
30-07-2025,17.5,81.5,31.22535
30-07-2025,17.5,82.5,31.04035
30-07-2025,17.5,83.5,30.496126
30-07-2025,17.5,84.5,
30-07-2025,18.5,80.5,29.400589
30-07-2025,18.5,81.5,29.533943
30-07-2025,18.5,82.5,29.577171
30-07-2025,18.5,83.5,30.000093
30-07-2025,18.5,84.5,30.478142
30-07-2025,19.5,80.5,27.84988
30-07-2025,19.5,81.5,28.531145
30-07-2025,19.5,82.5,28.727114
30-07-2025,19.5,83.5,30.26422
30-07-2025,19.5,84.5,30.012804
30-07-2025,20.5,80.5,27.95883
30-07-2025,20.5,81.5,26.799763
30-07-2025,20.5,82.5,29.250479
30-07-2025,20.5,83.5,29.678814
30-07-2025,20.5,84.5,29.512743
30-07-2025,21.5,80.5,27.700617
30-07-2025,21.5,81.5,27.99779
30-07-2025,21.5,82.5,28.127993
30-07-2025,21.5,83.5,29.452572
30-07-2025,21.5,84.5,29.936872
30-07-2025,22.5,80.5,27.48901
30-07-2025,22.5,81.5,28.078045
30-07-2025,22.5,82.5,28.303305
30-07-2025,22.5,83.5,29.083956
30-07-2025,22.5,84.5,30.04645
30-07-2025,23.5,80.5,28.176315
30-07-2025,23.5,81.5,28.822449
30-07-2025,23.5,82.5,29.506989
30-07-2025,23.5,83.5,30.250078
30-07-2025,23.5,84.5,31.297213
30-07-2025,24.5,80.5,29.327467
30-07-2025,24.5,81.5,30.75889
30-07-2025,24.5,82.5,32.387222
30-07-2025,24.5,83.5,32.862892
30-07-2025,24.5,84.5,31.98426
31-07-2025,17.5,80.5,32.775417
31-07-2025,17.5,81.5,32.852993
31-07-2025,17.5,82.5,32.726547
31-07-2025,17.5,83.5,32.378853
31-07-2025,17.5,84.5,
31-07-2025,18.5,80.5,31.844227
31-07-2025,18.5,81.5,32.07554
31-07-2025,18.5,82.5,32.220562
31-07-2025,18.5,83.5,32.222843
31-07-2025,18.5,84.5,33.16647
31-07-2025,19.5,80.5,31.47325
31-07-2025,19.5,81.5,31.792643
31-07-2025,19.5,82.5,31.837044
31-07-2025,19.5,83.5,32.88021
31-07-2025,19.5,84.5,33.088013
31-07-2025,20.5,80.5,31.098242
31-07-2025,20.5,81.5,29.895134
31-07-2025,20.5,82.5,31.49974
31-07-2025,20.5,83.5,31.879786
31-07-2025,20.5,84.5,32.844563
31-07-2025,21.5,80.5,29.475374
31-07-2025,21.5,81.5,29.752846
31-07-2025,21.5,82.5,29.916386
31-07-2025,21.5,83.5,30.940989
31-07-2025,21.5,84.5,31.665895
31-07-2025,22.5,80.5,28.177122
31-07-2025,22.5,81.5,28.849236
31-07-2025,22.5,82.5,28.578938
31-07-2025,22.5,83.5,29.567535
31-07-2025,22.5,84.5,31.025808
31-07-2025,23.5,80.5,27.989399
31-07-2025,23.5,81.5,28.140192
31-07-2025,23.5,82.5,28.747934
31-07-2025,23.5,83.5,29.344772
31-07-2025,23.5,84.5,30.855238
31-07-2025,24.5,80.5,28.722242
31-07-2025,24.5,81.5,29.805843
31-07-2025,24.5,82.5,30.857029
31-07-2025,24.5,83.5,31.80596
31-07-2025,24.5,84.5,31.480743
01-08-2025,17.5,80.5,33.641006
01-08-2025,17.5,81.5,33.7018
01-08-2025,17.5,82.5,33.68375
01-08-2025,17.5,83.5,33.512722
01-08-2025,17.5,84.5,
01-08-2025,18.5,80.5,32.679996
01-08-2025,18.5,81.5,32.919785
01-08-2025,18.5,82.5,32.885582
01-08-2025,18.5,83.5,33.28317
01-08-2025,18.5,84.5,34.29161
01-08-2025,19.5,80.5,32.016983
01-08-2025,19.5,81.5,32.49555
01-08-2025,19.5,82.5,32.435688
01-08-2025,19.5,83.5,33.66132
01-08-2025,19.5,84.5,33.938377
01-08-2025,20.5,80.5,32.076653
01-08-2025,20.5,81.5,31.278696
01-08-2025,20.5,82.5,32.803627
01-08-2025,20.5,83.5,33.245434
01-08-2025,20.5,84.5,33.81342
01-08-2025,21.5,80.5,30.672588
01-08-2025,21.5,81.5,31.555216
01-08-2025,21.5,82.5,31.689545
01-08-2025,21.5,83.5,32.45801
01-08-2025,21.5,84.5,32.813534
01-08-2025,22.5,80.5,29.798471
01-08-2025,22.5,81.5,30.955608
01-08-2025,22.5,82.5,30.766556
01-08-2025,22.5,83.5,30.983116
01-08-2025,22.5,84.5,32.189903
01-08-2025,23.5,80.5,30.084932
01-08-2025,23.5,81.5,29.8672
01-08-2025,23.5,82.5,30.878471
01-08-2025,23.5,83.5,30.995245
01-08-2025,23.5,84.5,32.61925
01-08-2025,24.5,80.5,30.790506
01-08-2025,24.5,81.5,31.318153
01-08-2025,24.5,82.5,32.017776
01-08-2025,24.5,83.5,32.853092
01-08-2025,24.5,84.5,33.79727
02-08-2025,17.5,80.5,34.29781
02-08-2025,17.5,81.5,34.188255
02-08-2025,17.5,82.5,34.1763
02-08-2025,17.5,83.5,33.896004
02-08-2025,17.5,84.5,
02-08-2025,18.5,80.5,33.25226
02-08-2025,18.5,81.5,33.530766
02-08-2025,18.5,82.5,33.48322
02-08-2025,18.5,83.5,33.590416
02-08-2025,18.5,84.5,34.176678
02-08-2025,19.5,80.5,32.81385
02-08-2025,19.5,81.5,33.001
02-08-2025,19.5,82.5,32.374966
02-08-2025,19.5,83.5,33.63261
02-08-2025,19.5,84.5,33.74636
02-08-2025,20.5,80.5,32.313446
02-08-2025,20.5,81.5,31.051983
02-08-2025,20.5,82.5,32.338406
02-08-2025,20.5,83.5,32.838737
02-08-2025,20.5,84.5,33.574753
02-08-2025,21.5,80.5,31.234293
02-08-2025,21.5,81.5,30.929943
02-08-2025,21.5,82.5,30.81906
02-08-2025,21.5,83.5,31.83013
02-08-2025,21.5,84.5,32.424934
02-08-2025,22.5,80.5,29.636955
02-08-2025,22.5,81.5,29.78501
02-08-2025,22.5,82.5,29.64051
02-08-2025,22.5,83.5,29.717573
02-08-2025,22.5,84.5,31.227303
02-08-2025,23.5,80.5,29.345572
02-08-2025,23.5,81.5,28.814703
02-08-2025,23.5,82.5,29.154919
02-08-2025,23.5,83.5,29.11287
02-08-2025,23.5,84.5,31.172846
02-08-2025,24.5,80.5,30.15802
02-08-2025,24.5,81.5,30.425888
02-08-2025,24.5,82.5,30.267424
02-08-2025,24.5,83.5,31.048977
02-08-2025,24.5,84.5,31.88837
03-08-2025,17.5,80.5,34.668583
03-08-2025,17.5,81.5,34.440834
03-08-2025,17.5,82.5,34.1334
03-08-2025,17.5,83.5,33.507835
03-08-2025,17.5,84.5,
03-08-2025,18.5,80.5,33.222065
03-08-2025,18.5,81.5,33.651775
03-08-2025,18.5,82.5,33.65433
03-08-2025,18.5,83.5,33.07278
03-08-2025,18.5,84.5,34.26005
03-08-2025,19.5,80.5,32.813957
03-08-2025,19.5,81.5,33.144505
03-08-2025,19.5,82.5,33.171356
03-08-2025,19.5,83.5,33.686348
03-08-2025,19.5,84.5,33.546165
03-08-2025,20.5,80.5,32.825573
03-08-2025,20.5,81.5,32.22919
03-08-2025,20.5,82.5,32.822346
03-08-2025,20.5,83.5,32.714325
03-08-2025,20.5,84.5,33.253513
03-08-2025,21.5,80.5,31.699532
03-08-2025,21.5,81.5,31.684135
03-08-2025,21.5,82.5,31.438005
03-08-2025,21.5,83.5,31.47574
03-08-2025,21.5,84.5,32.00092
03-08-2025,22.5,80.5,29.988863
03-08-2025,22.5,81.5,30.735243
03-08-2025,22.5,82.5,29.902533
03-08-2025,22.5,83.5,30.02083
03-08-2025,22.5,84.5,30.779308
03-08-2025,23.5,80.5,29.204369
03-08-2025,23.5,81.5,28.3934
03-08-2025,23.5,82.5,29.27285
03-08-2025,23.5,83.5,29.193775
03-08-2025,23.5,84.5,30.94065
03-08-2025,24.5,80.5,29.559608
03-08-2025,24.5,81.5,29.458527
03-08-2025,24.5,82.5,29.087711
03-08-2025,24.5,83.5,29.42155
03-08-2025,24.5,84.5,30.59373
04-08-2025,17.5,80.5,34.215916
04-08-2025,17.5,81.5,33.86078
04-08-2025,17.5,82.5,33.68768
04-08-2025,17.5,83.5,33.152035
04-08-2025,17.5,84.5,
04-08-2025,18.5,80.5,33.39185
04-08-2025,18.5,81.5,33.328205
04-08-2025,18.5,82.5,33.15893
04-08-2025,18.5,83.5,32.68626
04-08-2025,18.5,84.5,33.6734
04-08-2025,19.5,80.5,33.41964
04-08-2025,19.5,81.5,32.7359
04-08-2025,19.5,82.5,32.6516
04-08-2025,19.5,83.5,33.222878
04-08-2025,19.5,84.5,33.310844
04-08-2025,20.5,80.5,33.404705
04-08-2025,20.5,81.5,32.947647
04-08-2025,20.5,82.5,33.320755
04-08-2025,20.5,83.5,33.395573
04-08-2025,20.5,84.5,33.23033
04-08-2025,21.5,80.5,33.211224
04-08-2025,21.5,81.5,33.070107
04-08-2025,21.5,82.5,32.911484
04-08-2025,21.5,83.5,32.435955
04-08-2025,21.5,84.5,32.553555
04-08-2025,22.5,80.5,31.548515
04-08-2025,22.5,81.5,32.281567
04-08-2025,22.5,82.5,31.53687
04-08-2025,22.5,83.5,31.669813
04-08-2025,22.5,84.5,31.933973
04-08-2025,23.5,80.5,30.558546
04-08-2025,23.5,81.5,29.394793
04-08-2025,23.5,82.5,30.239508
04-08-2025,23.5,83.5,30.443203
04-08-2025,23.5,84.5,31.569729
04-08-2025,24.5,80.5,29.160164
04-08-2025,24.5,81.5,29.813591
04-08-2025,24.5,82.5,29.937325
04-08-2025,24.5,83.5,30.120768
04-08-2025,24.5,84.5,31.41171
05-08-2025,17.5,80.5,33.73138
05-08-2025,17.5,81.5,33.398724
05-08-2025,17.5,82.5,33.39909
05-08-2025,17.5,83.5,33.443535
05-08-2025,17.5,84.5,
05-08-2025,18.5,80.5,32.817856
05-08-2025,18.5,81.5,33.2128
05-08-2025,18.5,82.5,32.912106
05-08-2025,18.5,83.5,33.29632
05-08-2025,18.5,84.5,34.599922
05-08-2025,19.5,80.5,33.333813
05-08-2025,19.5,81.5,32.41738
05-08-2025,19.5,82.5,33.36806
05-08-2025,19.5,83.5,34.260746
05-08-2025,19.5,84.5,34.61635
05-08-2025,20.5,80.5,33.841248
05-08-2025,20.5,81.5,33.38439
05-08-2025,20.5,82.5,33.710674
05-08-2025,20.5,83.5,34.319813
05-08-2025,20.5,84.5,34.82055
05-08-2025,21.5,80.5,33.897293
05-08-2025,21.5,81.5,33.733963
05-08-2025,21.5,82.5,33.835354
05-08-2025,21.5,83.5,33.432247
05-08-2025,21.5,84.5,34.03327
05-08-2025,22.5,80.5,33.000366
05-08-2025,22.5,81.5,33.283714
05-08-2025,22.5,82.5,32.633877
05-08-2025,22.5,83.5,32.582947
05-08-2025,22.5,84.5,32.87216
05-08-2025,23.5,80.5,32.92663
05-08-2025,23.5,81.5,32.472183
05-08-2025,23.5,82.5,32.488117
05-08-2025,23.5,83.5,32.24538
05-08-2025,23.5,84.5,33.49149
05-08-2025,24.5,80.5,32.46831
05-08-2025,24.5,81.5,33.359573
05-08-2025,24.5,82.5,33.07458
05-08-2025,24.5,83.5,32.84213
05-08-2025,24.5,84.5,33.63923
06-08-2025,17.5,80.5,33.494606
06-08-2025,17.5,81.5,33.013245
06-08-2025,17.5,82.5,33.1796
06-08-2025,17.5,83.5,33.161686
06-08-2025,17.5,84.5,
06-08-2025,18.5,80.5,32.418655
06-08-2025,18.5,81.5,32.907604
06-08-2025,18.5,82.5,32.367992
06-08-2025,18.5,83.5,32.67425
06-08-2025,18.5,84.5,33.73258
06-08-2025,19.5,80.5,33.226692
06-08-2025,19.5,81.5,32.31276
06-08-2025,19.5,82.5,32.78117
06-08-2025,19.5,83.5,33.57055
06-08-2025,19.5,84.5,33.618034
06-08-2025,20.5,80.5,34.143738
06-08-2025,20.5,81.5,33.033566
06-08-2025,20.5,82.5,33.48817
06-08-2025,20.5,83.5,33.73421
06-08-2025,20.5,84.5,33.31949
06-08-2025,21.5,80.5,33.685535
06-08-2025,21.5,81.5,33.80581
06-08-2025,21.5,82.5,33.82693
06-08-2025,21.5,83.5,33.19857
06-08-2025,21.5,84.5,33.165344
06-08-2025,22.5,80.5,33.107265
06-08-2025,22.5,81.5,33.58665
06-08-2025,22.5,82.5,33.06623
06-08-2025,22.5,83.5,32.749542
06-08-2025,22.5,84.5,32.90273
06-08-2025,23.5,80.5,33.116814
06-08-2025,23.5,81.5,32.80509
06-08-2025,23.5,82.5,33.027294
06-08-2025,23.5,83.5,32.411415
06-08-2025,23.5,84.5,32.810364
06-08-2025,24.5,80.5,33.752106
06-08-2025,24.5,81.5,34.336277
06-08-2025,24.5,82.5,33.505733
06-08-2025,24.5,83.5,33.197277
06-08-2025,24.5,84.5,32.6911
07-08-2025,17.5,80.5,32.619186
07-08-2025,17.5,81.5,32.42409
07-08-2025,17.5,82.5,32.848553
07-08-2025,17.5,83.5,33.232185
07-08-2025,17.5,84.5,
07-08-2025,18.5,80.5,31.334602
07-08-2025,18.5,81.5,32.066666
07-08-2025,18.5,82.5,31.99858
07-08-2025,18.5,83.5,32.873352
07-08-2025,18.5,84.5,34.031563
07-08-2025,19.5,80.5,31.821724
07-08-2025,19.5,81.5,31.185913
07-08-2025,19.5,82.5,32.35497
07-08-2025,19.5,83.5,33.629875
07-08-2025,19.5,84.5,33.85154
07-08-2025,20.5,80.5,32.98619
07-08-2025,20.5,81.5,32.715996
07-08-2025,20.5,82.5,33.61024
07-08-2025,20.5,83.5,34.037613
07-08-2025,20.5,84.5,33.512535
07-08-2025,21.5,80.5,33.39148
07-08-2025,21.5,81.5,33.88616
07-08-2025,21.5,82.5,34.06046
07-08-2025,21.5,83.5,33.317867
07-08-2025,21.5,84.5,32.924515
07-08-2025,22.5,80.5,32.945847
07-08-2025,22.5,81.5,33.48829
07-08-2025,22.5,82.5,33.21355
07-08-2025,22.5,83.5,32.75803
07-08-2025,22.5,84.5,32.730396
07-08-2025,23.5,80.5,33.386395
07-08-2025,23.5,81.5,33.00445
07-08-2025,23.5,82.5,33.63949
07-08-2025,23.5,83.5,32.666843
07-08-2025,23.5,84.5,32.504776
07-08-2025,24.5,80.5,34.68276
07-08-2025,24.5,81.5,35.063526
07-08-2025,24.5,82.5,34.21282
07-08-2025,24.5,83.5,33.944313
07-08-2025,24.5,84.5,32.918648
08-08-2025,17.5,80.5,30.412521
08-08-2025,17.5,81.5,30.771084
08-08-2025,17.5,82.5,30.219301
08-08-2025,17.5,83.5,29.996246
08-08-2025,17.5,84.5,
08-08-2025,18.5,80.5,29.120127
08-08-2025,18.5,81.5,29.844107
08-08-2025,18.5,82.5,29.74487
08-08-2025,18.5,83.5,29.397387
08-08-2025,18.5,84.5,30.475662
08-08-2025,19.5,80.5,28.264128
08-08-2025,19.5,81.5,28.521925
08-08-2025,19.5,82.5,28.916746
08-08-2025,19.5,83.5,29.758701
08-08-2025,19.5,84.5,29.626677
08-08-2025,20.5,80.5,28.857191
08-08-2025,20.5,81.5,28.20161
08-08-2025,20.5,82.5,29.513311
08-08-2025,20.5,83.5,29.477942
08-08-2025,20.5,84.5,29.271235
08-08-2025,21.5,80.5,29.813707
08-08-2025,21.5,81.5,28.950813
08-08-2025,21.5,82.5,29.519106
08-08-2025,21.5,83.5,28.572498
08-08-2025,21.5,84.5,28.25238
08-08-2025,22.5,80.5,29.689022
08-08-2025,22.5,81.5,28.628937
08-08-2025,22.5,82.5,28.561993
08-08-2025,22.5,83.5,28.314573
08-08-2025,22.5,84.5,29.01725
08-08-2025,23.5,80.5,29.616575
08-08-2025,23.5,81.5,28.776556
08-08-2025,23.5,82.5,29.180803
08-08-2025,23.5,83.5,28.413671
08-08-2025,23.5,84.5,29.229683
08-08-2025,24.5,80.5,29.862812
08-08-2025,24.5,81.5,30.305054
08-08-2025,24.5,82.5,30.146475
08-08-2025,24.5,83.5,30.289446
08-08-2025,24.5,84.5,30.520853
09-08-2025,17.5,80.5,31.365343
09-08-2025,17.5,81.5,31.838171
09-08-2025,17.5,82.5,32.166744
09-08-2025,17.5,83.5,32.363525
09-08-2025,17.5,84.5,
09-08-2025,18.5,80.5,30.481869
09-08-2025,18.5,81.5,31.250221
09-08-2025,18.5,82.5,31.568037
09-08-2025,18.5,83.5,32.083416
09-08-2025,18.5,84.5,33.490112
09-08-2025,19.5,80.5,30.29356
09-08-2025,19.5,81.5,30.224253
09-08-2025,19.5,82.5,31.60746
09-08-2025,19.5,83.5,32.84582
09-08-2025,19.5,84.5,33.241604
09-08-2025,20.5,80.5,30.793726
09-08-2025,20.5,81.5,30.875761
09-08-2025,20.5,82.5,32.23237
09-08-2025,20.5,83.5,32.695827
09-08-2025,20.5,84.5,33.161694
09-08-2025,21.5,80.5,30.588129
09-08-2025,21.5,81.5,31.470512
09-08-2025,21.5,82.5,31.80539
09-08-2025,21.5,83.5,31.885403
09-08-2025,21.5,84.5,32.760563
09-08-2025,22.5,80.5,30.695055
09-08-2025,22.5,81.5,31.374481
09-08-2025,22.5,82.5,31.358347
09-08-2025,22.5,83.5,31.427977
09-08-2025,22.5,84.5,32.59284
09-08-2025,23.5,80.5,30.860834
09-08-2025,23.5,81.5,30.511982
09-08-2025,23.5,82.5,31.625427
09-08-2025,23.5,83.5,31.209318
09-08-2025,23.5,84.5,32.895363
09-08-2025,24.5,80.5,31.75897
09-08-2025,24.5,81.5,32.321835
09-08-2025,24.5,82.5,32.550877
09-08-2025,24.5,83.5,32.34218
09-08-2025,24.5,84.5,32.674965
10-08-2025,17.5,80.5,31.165817
10-08-2025,17.5,81.5,30.856255
10-08-2025,17.5,82.5,31.497265
10-08-2025,17.5,83.5,31.48309
10-08-2025,17.5,84.5,
10-08-2025,18.5,80.5,30.963518
10-08-2025,18.5,81.5,31.379053
10-08-2025,18.5,82.5,30.943726
10-08-2025,18.5,83.5,31.600605
10-08-2025,18.5,84.5,33.31001
10-08-2025,19.5,80.5,31.972847
10-08-2025,19.5,81.5,31.022867
10-08-2025,19.5,82.5,31.857426
10-08-2025,19.5,83.5,32.889126
10-08-2025,19.5,84.5,33.573566
10-08-2025,20.5,80.5,32.66368
10-08-2025,20.5,81.5,32.31934
10-08-2025,20.5,82.5,33.17017
10-08-2025,20.5,83.5,33.501965
10-08-2025,20.5,84.5,33.532646
10-08-2025,21.5,80.5,32.01863
10-08-2025,21.5,81.5,33.25016
10-08-2025,21.5,82.5,33.350327
10-08-2025,21.5,83.5,33.04542
10-08-2025,21.5,84.5,33.42986
10-08-2025,22.5,80.5,31.583838
10-08-2025,22.5,81.5,32.975006
10-08-2025,22.5,82.5,32.851765
10-08-2025,22.5,83.5,33.286392
10-08-2025,22.5,84.5,33.661957
10-08-2025,23.5,80.5,31.67172
10-08-2025,23.5,81.5,31.604378
10-08-2025,23.5,82.5,33.031986
10-08-2025,23.5,83.5,33.16744
10-08-2025,23.5,84.5,34.184925
10-08-2025,24.5,80.5,32.505096
10-08-2025,24.5,81.5,33.210175
